,Unnamed: 0,Plot,Subplot,Species,Light_ISF,Light_Cat,Core,Soil,Sterile,Conspecific,Myco,SoilMyco,AMF,EMF,Phenolics,Lignin,NSC,Census,Time,Event,Harvest,Season,Alive
211,211,4,3,2,0.079,2,2017,3,0,2,2,1,13.0,27.87,3.49,26.57,8.32,7,24.5,0.0,1,1,0
212,212,4,3,2,0.079,2,2017,6,0,2,2,1,21.0,0.0,4.97,18.29,22.22,7,24.5,0.0,1,1,0
213,213,4,1,1,0.078,2,2017,1,0,2,1,1,22.59,12.895,-0.72,14.06,12.18,7,24.5,1.0,0,2,0
214,214,2,3,3,0.097,2,2017,3,0,2,2,1,22.17,25.79,3.55,26.7,14.45,33,115.5,0.0,0,1,1
215,215,4,3,3,0.079,2,2016,5,1,1,2,3,0.0,0.0,3.23,24.96,13.41,7,24.5,0.0,1,1,0
216,216,4,3,2,0.079,2,2016,4,0,2,2,2,12.0,0.0,4.76,23.42,16.15,7,24.5,0.0,1,1,0
217,217,4,1,4,0.078,2,2016,7,0,2,1,2,25.41,8.655,0.65,9.28,11.93,7,24.5,1.0,0,2,0
218,218,4,5,1,0.071,1,2017,2,0,2,1,2,11.88,17.31,-0.04,11.0,11.2,7,24.5,1.0,0,2,0
219,219,4,3,1,0.079,2,2016,6,0,3,1,1,19.56,25.965,0.26,14.14,11.89,7,24.5,1.0,0,2,0
220,220,4,3,3,0.079,2,2016,3,0,2,2,1,7.0,34.62,3.56,26.33,15.14,7,24.5,0.0,1,1,0
221,221,4,3,2,0.079,2,2016,7,0,3,2,2,22.0,36.36,3.54,25.94,12.25,7,24.5,0.0,1,2,0
222,222,4,3,3,0.079,2,2017,2,0,3,2,2,15.96,29.74,3.57,25.75,14.62,7,24.5,1.0,0,1,0
223,223,4,5,3,0.071,1,2017,6,0,2,2,1,26.0,0.0,3.89,23.43,16.39,7,24.5,0.0,1,1,0
224,224,4,2,4,0.076,2,2016,4,0,2,1,2,57.98,10.94,0.57,5.4,6.1,7,24.5,1.0,0,2,0
225,225,2,1,2,0.083,2,2017,4,0,2,2,2,18.38,21.88,4.88,18.46,22.01,33,115.5,0.0,0,1,1
226,226,2,5,3,0.118,2,2017,1,0,2,2,1,17.64,34.98,3.44,22.85,16.6,33,115.5,0.0,0,1,1
227,227,2,5,3,0.118,2,2017,1,0,2,2,1,17.64,34.98,3.44,22.85,16.6,33,115.5,0.0,0,1,1
228,228,4,2,3,0.076,2,2017,4,0,2,2,2,13.0,0.0,3.64,22.98,16.12,7,24.5,0.0,1,1,0
229,229,4,2,3,0.076,2,2017,4,0,2,2,2,27.0,6.78,3.64,19.3,18.91,7,24.5,0.0,1,1,0
230,230,4,4,2,0.073,1,2017,4,0,2,2,2,7.0,19.0,4.69,22.94,16.63,7,24.5,0.0,1,1,0
231,231,4,2,2,0.076,2,2017,2,0,2,2,2,19.0,48.39,4.92,19.29,21.67,7,24.5,0.0,1,1,0
232,232,4,2,2,0.076,2,2017,5,1,1,2,3,6.0,0.0,2.83,22.75,16.24,7,24.5,0.0,1,1,0
233,233,2,2,3,0.082,2,2017,5,1,1,2,3,4.09,7.25,3.3,24.98,14.45,33,115.5,0.0,0,1,1
234,234,4,2,1,0.076,2,2016,3,0,2,1,1,18.16,18.535,-0.15,10.32,10.73,7,24.5,1.0,0,2,0
235,235,4,4,2,0.073,1,2017,1,0,2,2,1,11.0,29.82,3.58,19.82,19.21,7,24.5,0.0,1,1,0
236,236,2,5,1,0.118,2,2017,5,1,1,1,3,8.38,22.69,0.14,10.63,11.53,19,66.5,1.0,0,1,0
237,237,4,4,3,0.073,1,2017,7,0,2,2,2,19.0,15.56,2.9,24.53,12.62,7,24.5,0.0,1,1,0
238,238,4,4,3,0.073,1,2016,4,0,2,2,2,15.0,15.79,3.7,22.76,16.8,7,24.5,0.0,1,1,0
239,239,2,4,3,0.1,2,2017,5,1,1,2,3,8.35,4.35,3.51,24.68,15.09,33,115.5,0.0,0,1,1
240,240,4,4,3,0.073,1,2017,2,0,3,2,2,19.0,4.17,2.69,32.21,9.85,7,24.5,0.0,1,1,0
241,241,2,2,3,0.082,2,2017,3,0,2,2,1,17.88,30.35,3.55,26.87,14.48,19,66.5,1.0,0,1,0
242,242,2,5,2,0.118,2,2017,6,0,2,2,1,22.62,27.21,5.22,18.79,24.0,21,73.5,1.0,0,1,0
243,243,2,4,2,0.1,2,2017,7,0,3,2,2,15.82,35.47,4.97,23.32,16.81,21,73.5,1.0,0,1,0
244,244,2,4,2,0.1,2,2016,5,1,1,2,3,10.91,13.63,3.77,18.81,21.58,19,66.5,1.0,0,1,0
245,245,4,2,4,0.076,2,2017,5,1,1,1,3,1.0,21.636666666666667,0.23,7.67,10.42,7,24.5,0.0,1,2,0
246,246,2,2,1,0.082,2,2017,5,1,1,1,3,10.58,29.64333333333333,-0.03,12.92,12.57,19,66.5,1.0,0,1,0
247,247,2,2,2,0.082,2,2017,2,0,2,2,2,23.53,37.65,5.01,19.39,20.67,20,70.0,1.0,0,1,0
248,248,4,4,4,0.073,1,2017,6,0,2,1,1,30.16,33.92,0.55,4.97,6.92,7,24.5,1.0,0,2,0
249,249,2,2,3,0.082,2,2017,2,0,3,2,2,14.95,30.19,3.6,25.81,14.58,17,59.5,1.0,0,1,0
250,250,4,2,1,0.076,2,2017,7,0,2,1,2,15.55,20.126666666666665,-0.04,13.43,12.19,7,24.5,1.0,0,2,0
251,251,4,2,4,0.076,2,2016,1,0,3,1,1,35.51,10.063333333333333,0.44,5.22,7.05,7,24.5,1.0,0,2,0
252,252,4,2,3,0.076,2,2017,6,0,2,2,1,28.0,0.0,3.79,26.79,14.46,7,24.5,0.0,1,1,0
253,253,4,2,2,0.076,2,2017,5,1,1,2,3,0.0,0.0,3.41,23.55,15.44,7,24.5,0.0,1,1,0
254,254,4,2,2,0.076,2,2016,2,0,2,2,2,17.0,41.07,4.91,21.39,18.0,7,24.5,0.0,1,1,0
255,255,4,2,2,0.076,2,2016,7,0,3,2,2,9.0,41.38,4.81,23.69,16.19,7,24.5,0.0,1,1,0
256,256,4,4,4,0.073,1,2017,3,0,2,1,1,21.77,32.13,0.31,5.09,6.89,7,24.5,1.0,0,2,0
257,257,4,4,4,0.073,1,2016,5,1,1,1,3,11.31,22.880000000000003,0.25,6.04,10.08,7,24.5,1.0,0,2,0
258,258,2,4,2,0.1,2,2017,5,1,1,2,3,10.91,13.63,3.77,18.81,21.58,33,115.5,0.0,0,1,1
259,259,2,4,3,0.1,2,2017,7,0,2,2,2,19.52,20.74,3.83,21.37,17.78,33,115.5,0.0,0,1,1
260,260,4,4,4,0.073,1,2016,5,1,1,1,3,11.31,18.29,0.25,6.04,10.08,7,24.5,1.0,0,2,0
261,261,2,2,2,0.082,2,2017,4,0,2,2,2,16.39,15.84,4.82,17.99,21.76,33,115.5,0.0,0,1,1
262,262,4,2,3,0.076,2,2017,1,0,2,2,1,21.0,11.54,2.53,24.31,11.6,7,24.5,0.0,1,1,0
263,263,4,2,3,0.076,2,2017,6,0,2,2,1,12.0,26.67,3.86,19.48,19.29,7,24.5,0.0,1,1,0
264,264,2,4,1,0.1,2,2017,5,1,1,1,3,7.0,28.04,0.08,12.48,12.24,19,66.5,1.0,0,1,0
265,265,2,4,2,0.1,2,2017,1,0,2,2,1,15.35,29.41,4.15,18.88,23.37,19,66.5,1.0,0,1,0
266,266,2,4,3,0.1,2,2016,6,0,2,2,1,29.07,37.95,3.81,26.63,14.74,33,115.5,0.0,0,1,1
267,267,2,2,2,0.082,2,2016,5,1,1,2,3,0.72,0.69,2.87,19.49,17.79,23,80.5,1.0,0,1,0
268,268,4,4,3,0.073,1,2017,5,1,1,2,3,5.0,0.0,3.34,23.66,15.59,7,24.5,0.0,1,1,0
269,269,4,2,1,0.076,2,2016,2,0,2,1,2,14.49,12.65,0.0,10.39,10.83,7,24.5,1.0,0,2,0
270,270,2,2,1,0.082,2,2017,5,1,1,1,3,10.58,25.3,-0.03,12.92,12.57,19,66.5,1.0,0,1,0
271,271,2,4,3,0.1,2,2016,6,0,2,2,1,29.07,37.95,3.81,26.63,14.74,21,73.5,1.0,0,1,0
272,272,2,4,2,0.1,2,2017,1,0,2,2,1,15.35,29.41,4.15,18.88,23.37,33,115.5,0.0,0,1,1
273,273,4,2,3,0.076,2,2016,4,0,2,2,2,16.0,73.68,3.96,22.76,17.22,7,24.5,0.0,1,1,0
274,274,4,2,2,0.076,2,2017,3,0,2,2,1,21.0,36.84,4.41,21.5,17.62,7,24.5,0.0,1,1,0
275,275,2,2,3,0.082,2,2016,4,0,2,2,2,19.2,29.08,3.72,20.64,18.29,33,115.5,0.0,0,1,1
276,276,5,1,4,0.086,2,2017,5,1,1,1,3,0.0,37.57,0.19,7.39,11.24,7,24.5,0.0,1,2,0
277,277,2,2,3,0.082,2,2016,6,0,2,2,1,20.54,46.06,3.79,26.87,14.81,33,115.5,0.0,0,1,1
278,278,5,1,2,0.086,2,2016,2,0,2,2,2,0.0,29.41,4.86,25.77,14.43,7,24.5,0.0,1,1,0
279,279,5,1,3,0.086,2,2016,4,0,2,2,2,32.0,45.45,3.7,19.15,20.01,7,24.5,0.0,1,1,0
280,280,2,4,2,0.1,2,2016,1,0,2,2,1,15.35,29.41,4.15,18.88,23.37,33,115.5,0.0,0,2,1
281,281,5,3,2,0.098,2,2017,1,0,2,2,1,16.0,42.86,3.97,18.39,22.39,7,24.5,0.0,1,1,0
282,282,5,1,4,0.086,2,2017,6,0,2,1,1,35.87,31.515,0.72,10.36,13.55,7,24.5,1.0,0,2,0
283,283,2,2,2,0.082,2,2017,6,0,2,2,1,27.5,20.17,4.84,17.84,21.92,33,115.5,0.0,0,1,1
284,284,5,1,3,0.086,2,2017,2,0,3,2,2,17.0,31.25,3.8,21.03,18.26,7,24.5,0.0,1,1,0
285,285,5,1,1,0.086,2,2017,4,0,2,1,2,15.37,36.44,-0.03,13.92,12.05,7,24.5,1.0,0,2,0
286,286,2,4,2,0.1,2,2017,2,0,2,2,2,11.18,41.63,5.24,21.72,17.86,33,115.5,0.0,0,1,1
287,287,2,2,2,0.082,2,2017,3,0,2,2,1,16.76,20.22,4.48,17.56,23.24,33,115.5,0.0,0,1,1
288,288,5,3,4,0.098,2,2017,3,0,2,1,1,19.52,16.415,0.35,9.6,11.9,7,24.5,1.0,0,2,0
289,289,2,2,3,0.082,2,2017,1,0,2,2,1,20.73,12.61,2.58,24.61,11.98,33,115.5,0.0,0,1,1
290,290,5,3,4,0.098,2,2017,5,1,1,1,3,0.0,16.305,0.07,4.95,9.48,7,24.5,0.0,1,2,0
291,291,5,3,2,0.098,2,2017,5,1,1,2,3,12.0,20.0,3.72,19.39,19.64,7,24.5,0.0,1,1,0
292,292,5,3,1,0.098,2,2016,3,0,2,1,1,16.32,20.462,-0.05,13.42,12.12,7,24.5,1.0,0,2,0
293,293,5,3,1,0.098,2,2017,5,1,1,1,3,7.0,20.924,0.1,11.7,11.99,7,24.5,0.0,1,1,0
294,294,5,3,1,0.098,2,2017,7,0,2,1,2,14.56,21.386,0.05,14.23,12.65,7,24.5,1.0,0,2,0
295,295,5,3,1,0.098,2,2017,7,0,2,1,2,14.56,21.848,0.05,14.23,12.65,7,24.5,1.0,0,2,0
296,296,2,4,2,0.1,2,2017,3,0,2,2,1,12.86,22.31,4.67,17.64,23.98,33,115.5,0.0,0,1,1
297,297,2,4,1,0.1,2,2017,5,1,1,1,3,7.0,28.89,0.08,12.48,12.24,19,66.5,1.0,0,1,0
298,298,2,4,2,0.1,2,2017,7,0,3,2,2,15.82,35.47,4.97,23.32,16.81,21,73.5,1.0,0,1,0
299,299,5,1,2,0.086,2,2017,3,0,2,2,1,0.0,11.76,4.51,26.25,14.48,7,24.5,0.0,1,1,0
300,300,5,1,3,0.086,2,2017,5,1,1,2,3,5.0,4.0,3.4,25.05,14.59,7,24.5,0.0,1,1,0
301,301,2,2,3,0.082,2,2017,3,0,2,2,1,17.88,30.35,3.55,26.87,14.48,33,115.5,0.0,0,1,1
302,302,5,3,3,0.098,2,2017,2,0,3,2,2,72.0,1.59,3.86,28.11,15.44,7,24.5,0.0,1,1,0
303,303,3,1,3,0.08,2,2017,7,0,2,2,2,21.82,23.43,3.78,23.36,16.67,33,115.5,0.0,0,1,1
304,304,3,1,2,0.08,2,2016,3,0,2,2,1,15.95,20.2,4.48,17.42,23.36,33,115.5,0.0,0,1,1
305,305,3,1,3,0.08,2,2016,1,0,2,2,1,22.83,14.38,2.55,24.77,11.85,33,115.5,0.0,0,1,1
306,306,3,1,3,0.08,2,2016,2,0,3,2,2,18.22,6.04,2.6,25.01,11.7,33,115.5,0.0,0,1,1
307,307,5,1,4,0.086,2,2017,7,0,2,1,2,29.94,18.735,0.56,10.76,13.39,7,24.5,1.0,0,2,0
308,308,5,3,3,0.098,2,2017,1,0,2,2,1,41.0,31.43,3.33,24.86,14.96,7,24.5,0.0,1,1,0
309,309,3,3,1,0.103,2,2017,3,0,2,1,1,14.91,35.14666666666667,-0.15,13.51,12.15,18,63.0,1.0,0,2,0
310,310,5,1,4,0.086,2,2017,3,0,2,1,1,17.26,38.86333333333333,0.28,10.99,13.42,7,24.5,1.0,0,2,0
311,311,3,3,3,0.103,2,2017,2,0,3,2,2,19.39,42.58,3.68,26.01,14.74,21,73.5,1.0,0,1,0
312,312,5,5,1,0.077,2,2016,6,0,3,1,1,22.36,35.57666666666667,0.3,13.4,11.79,7,24.5,1.0,0,2,0
313,313,5,3,4,0.098,2,2017,6,0,2,1,1,39.62,28.57333333333333,0.66,10.16,13.38,7,24.5,1.0,0,2,0
314,314,5,2,3,0.091,2,2016,7,0,2,2,2,9.0,21.57,3.74,19.47,19.99,7,24.5,0.0,1,1,0
315,315,3,1,2,0.08,2,2017,4,0,2,2,2,15.97,20.2,4.82,18.18,21.73,33,115.5,0.0,0,1,1
316,316,3,3,2,0.103,2,2016,2,0,2,2,2,10.58,42.14,5.25,22.16,17.68,33,115.5,0.0,0,1,1
317,317,5,4,1,0.103,2,2016,3,0,2,1,1,14.91,28.093333333333334,-0.15,13.51,12.15,7,24.5,1.0,0,2,0
318,318,5,4,4,0.103,2,2016,1,0,3,1,1,24.43,14.046666666666669,0.17,10.4,14.0,7,24.5,1.0,0,2,0
319,319,5,4,2,0.103,2,2017,5,1,1,2,3,8.0,0.0,3.88,24.07,15.67,7,24.5,0.0,1,1,0
320,320,5,2,1,0.091,2,2017,7,0,2,1,2,14.84,13.5,0.03,14.25,12.72,7,24.5,1.0,0,2,0
321,321,5,4,3,0.103,2,2017,4,0,2,2,2,17.0,27.0,3.58,20.32,18.43,7,24.5,0.0,1,1,0
322,322,3,3,2,0.103,2,2017,4,0,2,2,2,20.82,31.32,4.96,18.89,22.79,33,115.5,0.0,0,1,1
323,323,5,4,1,0.103,2,2016,3,0,2,1,1,14.91,26.96333333333333,-0.15,13.51,12.15,7,24.5,1.0,0,2,0
324,324,5,2,1,0.091,2,2017,2,0,2,1,2,13.47,22.60666666666667,0.17,14.14,12.12,7,24.5,1.0,0,2,0
325,325,3,1,2,0.08,2,2017,1,0,2,2,1,17.08,18.25,3.85,18.1,20.73,33,115.5,0.0,0,1,1
326,326,5,2,2,0.091,2,2017,5,1,1,2,3,3.0,0.0,3.33,17.83,21.32,7,24.5,0.0,1,1,0
327,327,5,4,3,0.103,2,2017,7,0,2,2,2,26.0,3.64,3.7,17.59,21.32,7,24.5,0.0,1,1,0
328,328,3,1,2,0.08,2,2017,4,0,2,2,2,15.97,20.2,4.82,18.18,21.73,33,115.5,0.0,0,1,1
329,329,5,4,2,0.103,2,2017,3,0,2,2,1,8.0,0.0,4.59,17.58,27.95,7,24.5,0.0,1,1,0
330,330,5,4,4,0.103,2,2017,5,1,1,1,3,11.12,10.588,0.08,7.77,11.71,7,24.5,1.0,0,2,0
331,331,5,2,1,0.091,2,2017,2,0,2,1,2,13.47,21.176,0.17,14.14,12.12,7,24.5,1.0,0,2,0
332,332,5,4,4,0.103,2,2017,6,0,2,1,1,41.12,31.764,0.78,10.16,13.45,7,24.5,1.0,0,2,0
333,333,5,2,1,0.091,2,2016,2,0,2,1,2,13.47,42.352,0.17,14.14,12.12,7,24.5,1.0,0,2,0
334,334,5,4,2,0.103,2,2016,6,0,2,2,1,10.0,52.94,5.16,22.73,17.47,7,24.5,0.0,1,2,0
335,335,5,2,1,0.091,2,2016,6,0,3,1,1,20.57,42.705,0.47,14.19,12.4,7,24.5,1.0,0,2,0
336,336,5,2,4,0.091,2,2016,4,0,2,1,2,36.76,32.47,0.59,9.57,11.67,7,24.5,1.0,0,2,0
337,337,5,4,1,0.103,2,2017,4,0,2,1,2,14.82,22.235,-0.1,13.59,12.2,7,24.5,1.0,0,2,0
338,338,5,4,3,0.103,2,2016,4,0,2,2,2,17.0,12.0,2.79,26.38,10.07,7,24.5,0.0,1,1,0
339,339,5,2,4,0.091,2,2017,5,1,1,1,3,3.0,8.885,0.15,6.79,11.07,7,24.5,0.0,1,2,0
340,340,5,2,2,0.091,2,2016,5,1,1,2,3,4.0,5.77,3.6,23.7,15.84,7,24.5,0.0,1,1,0
341,341,5,2,3,0.091,2,2016,6,0,2,2,1,31.0,27.78,3.83,23.15,17.19,7,24.5,0.0,1,1,0
342,342,5,4,4,0.103,2,2017,7,0,2,1,2,32.23,13.89,0.69,10.49,13.59,7,24.5,1.0,0,2,0
343,343,5,4,3,0.103,2,2017,3,0,2,2,1,14.0,0.0,3.26,25.58,13.52,7,24.5,0.0,1,1,0
344,344,6,1,3,0.065,1,2017,1,0,2,2,1,69.0,21.05,2.86,26.07,11.15,7,24.5,0.0,1,1,0
345,345,6,1,1,0.065,1,2017,7,0,2,1,2,14.8,18.985,0.04,13.73,12.43,7,24.5,1.0,0,2,0
346,346,6,3,3,0.087,2,2016,6,0,2,2,1,11.0,16.92,4.04,28.72,14.94,7,24.5,0.0,1,1,0
347,347,6,1,1,0.065,1,2016,4,0,2,1,2,12.82,41.795,-0.22,10.84,11.34,7,24.5,1.0,0,2,0
348,348,6,1,3,0.065,1,2016,7,0,2,2,2,26.0,66.67,3.39,28.23,13.51,7,24.5,0.0,1,1,0
349,349,6,3,4,0.087,2,2016,3,0,2,1,1,16.18,48.1,0.35,10.85,13.69,7,24.5,1.0,0,2,0
350,350,3,3,3,0.103,2,2017,4,0,2,2,2,18.41,29.53,3.65,20.03,19.13,33,115.5,0.0,0,1,1
351,351,3,3,3,0.103,2,2017,7,0,2,2,2,20.65,20.28,3.81,21.17,17.99,33,115.5,0.0,0,1,1
352,352,3,3,2,0.103,2,2016,1,0,2,2,1,16.66,30.65,4.15,19.02,23.35,33,115.5,0.0,0,1,1
353,353,6,3,2,0.087,2,2017,2,0,2,2,2,33.0,33.33,5.45,20.68,19.26,7,24.5,0.0,1,1,0
354,354,6,1,4,0.065,1,2017,5,1,1,1,3,12.92,26.765,0.33,5.33,8.44,7,24.5,1.0,0,2,0
355,355,3,1,2,0.08,2,2017,3,0,2,2,1,15.95,20.2,4.48,17.42,23.36,33,115.5,0.0,0,1,1
356,356,6,1,4,0.065,1,2016,5,1,1,1,3,7.0,14.045,0.62,6.84,10.46,7,24.5,0.0,1,2,0
357,357,6,3,2,0.087,2,2016,1,0,2,2,1,7.0,7.89,4.21,23.12,16.91,7,24.5,0.0,1,2,0
358,358,6,3,4,0.087,2,2017,7,0,2,1,2,28.46,7.175,0.65,10.38,13.66,7,24.5,1.0,0,2,0
359,359,3,3,3,0.103,2,2017,5,1,1,2,3,8.99,6.46,3.56,24.16,15.82,33,115.5,0.0,0,1,1
360,360,6,3,2,0.087,2,2016,3,0,2,2,1,6.0,50.0,4.78,25.6,15.37,7,24.5,0.0,1,1,0
361,361,6,3,4,0.087,2,2017,5,1,1,1,3,8.73,46.58833333333333,0.06,7.69,11.93,7,24.5,1.0,0,2,0
362,362,6,3,1,0.087,2,2016,6,0,3,1,1,22.0,43.17666666666667,0.72,14.98,12.64,7,24.5,0.0,1,2,0
363,363,6,1,1,0.065,1,2017,3,0,2,1,1,18.76,39.765,-0.15,10.73,10.95,7,24.5,1.0,0,2,0
364,364,6,3,4,0.087,2,2017,2,0,2,1,2,36.65,36.35333333333333,0.71,10.43,13.72,7,24.5,1.0,0,2,0
365,365,6,1,4,0.065,1,2016,2,0,2,1,2,32.61,32.94166666666666,0.71,8.13,11.57,7,24.5,1.0,0,2,0
366,366,3,3,3,0.103,2,2017,4,0,2,2,2,18.41,29.53,3.65,20.03,19.13,21,73.5,1.0,0,1,0
367,367,6,1,2,0.065,1,2017,2,0,2,2,2,61.0,87.5,5.22,18.68,22.47,7,24.5,0.0,1,1,0
368,368,6,1,4,0.065,1,2017,1,0,3,1,1,33.79,76.23333333333333,0.39,5.24,6.88,7,24.5,1.0,0,2,0
369,369,6,3,4,0.087,2,2016,5,1,1,1,3,11.0,64.96666666666667,0.18,10.26,14.72,7,24.5,0.0,1,2,0
370,370,6,1,2,0.065,1,2017,7,0,3,2,2,20.0,53.7,5.02,21.97,17.64,7,24.5,0.0,1,1,0
371,371,6,5,4,0.091,2,2017,3,0,2,1,1,17.5,35.78,0.32,10.68,13.63,7,24.5,1.0,0,2,0
372,372,6,3,3,0.087,2,2017,3,0,2,2,1,12.0,17.86,3.5,27.22,14.17,7,24.5,0.0,1,1,0
373,373,3,1,2,0.08,2,2017,6,0,2,2,1,27.91,10.3,4.75,17.41,22.62,33,115.5,0.0,0,1,1
374,374,6,2,1,0.092,2,2016,5,1,1,1,3,5.0,30.67666666666667,0.06,12.49,12.29,7,24.5,0.0,1,1,0
375,375,6,2,4,0.092,2,2016,6,0,2,1,1,40.28,51.05333333333334,0.79,10.12,13.45,7,24.5,1.0,0,2,0
376,376,6,4,3,0.09,2,2017,7,0,2,2,2,17.0,71.43,3.69,25.85,14.76,7,24.5,0.0,1,1,0
377,377,6,4,1,0.09,2,2016,5,1,1,1,3,0.0,41.185,0.17,13.54,12.54,7,24.5,0.0,1,1,0
378,378,6,2,3,0.092,2,2017,1,0,2,2,1,32.0,10.94,3.4,19.56,20.3,7,24.5,0.0,1,1,0
379,379,6,2,3,0.092,2,2016,4,0,2,2,2,19.0,27.42,3.79,21.2,17.75,7,24.5,0.0,1,1,0
380,380,6,4,1,0.09,2,2017,3,0,2,1,1,16.88,30.84,-0.04,13.74,12.23,7,24.5,1.0,0,2,0
381,381,3,3,3,0.103,2,2017,1,0,2,2,1,21.68,34.26,3.34,23.29,16.19,33,115.5,0.0,0,1,1
382,382,6,4,2,0.09,2,2016,4,0,2,2,2,15.0,16.67,5.03,18.52,21.82,7,24.5,0.0,1,1,0
383,383,6,2,3,0.092,2,2017,2,0,3,2,2,10.0,19.23,2.55,25.48,11.71,7,24.5,0.0,1,1,0
384,384,3,2,2,0.082,2,2016,1,0,2,2,1,15.9,21.17,3.93,18.27,20.93,33,115.5,0.0,0,1,1
385,385,6,4,3,0.09,2,2017,2,0,3,2,2,15.0,13.64,3.83,23.01,16.92,7,24.5,0.0,1,1,0
386,386,6,2,1,0.092,2,2016,3,0,2,1,1,16.67,16.93,-0.03,13.71,12.17,7,24.5,1.0,0,2,0
387,387,3,2,2,0.082,2,2016,3,0,2,2,1,16.76,20.22,4.48,17.56,23.24,33,115.5,0.0,0,1,1
388,388,6,2,1,0.092,2,2017,4,0,2,1,2,14.66,30.8,-0.1,13.71,12.17,7,24.5,1.0,0,2,0
389,389,6,2,2,0.092,2,2017,1,0,2,2,1,9.0,41.38,4.06,20.14,19.93,7,24.5,0.0,1,1,0
390,390,6,2,4,0.092,2,2017,2,0,2,1,2,40.63,35.31333333333333,0.75,10.37,13.64,7,24.5,1.0,0,2,0
391,391,6,4,1,0.09,2,2017,6,0,3,1,1,17.85,29.24666666666667,0.44,13.57,12.42,7,24.5,1.0,0,2,0
392,392,3,4,2,0.087,2,2017,3,0,2,2,1,14.09,23.18,4.64,17.68,23.52,33,115.5,0.0,0,1,1
393,393,3,4,2,0.087,2,2017,5,1,1,2,3,5.29,4.78,3.3,18.95,20.18,23,80.5,1.0,0,1,0
394,394,6,4,1,0.09,2,2016,1,0,2,1,1,21.41,14.155,-0.61,14.01,12.25,7,24.5,1.0,0,2,0
395,395,6,4,3,0.09,2,2017,1,0,2,2,1,22.0,23.53,2.55,26.24,11.77,7,24.5,0.0,1,1,0
396,396,6,2,1,0.092,2,2017,2,0,2,1,2,14.46,23.824,0.19,14.11,12.06,7,24.5,1.0,0,2,0
397,397,6,4,1,0.09,2,2017,7,0,2,1,2,14.66,24.118,0.01,14.29,12.76,7,24.5,1.0,0,2,0
398,398,6,2,4,0.092,2,2016,5,1,1,1,3,9.96,24.412,0.05,7.67,11.78,7,24.5,1.0,0,2,0
399,399,6,2,4,0.092,2,2017,4,0,2,1,2,36.26,24.706,0.59,9.61,11.88,7,24.5,1.0,0,2,0
400,400,6,4,3,0.09,2,2017,3,0,2,2,1,14.0,25.0,3.0,26.7,12.48,7,24.5,0.0,1,1,0
401,401,6,2,3,0.092,2,2016,6,0,2,2,1,53.0,3.0,4.0,22.32,17.74,7,24.5,0.0,1,1,0
402,402,3,4,2,0.087,2,2016,7,0,3,2,2,20.78,31.43,4.97,19.29,21.0,33,115.5,0.0,0,1,1
403,403,3,2,3,0.082,2,2017,4,0,2,2,2,19.2,29.08,3.72,20.64,18.29,33,115.5,0.0,0,1,1
404,404,3,2,2,0.082,2,2016,5,1,1,2,3,0.72,0.69,2.87,19.49,17.79,18,63.0,1.0,0,1,0
405,405,6,2,3,0.092,2,2017,5,1,1,2,3,3.0,0.0,3.55,23.76,15.78,7,24.5,0.0,1,1,0
406,406,3,2,4,0.082,2,2017,7,0,2,1,2,25.27,0.0,0.62,9.43,11.94,33,115.5,0.0,0,2,1
407,407,6,4,3,0.09,2,2016,3,0,2,2,1,0.0,0.0,3.48,23.26,16.22,7,24.5,0.0,1,1,0
408,408,6,2,4,0.092,2,2017,5,1,1,1,3,9.96,9.805,0.05,7.67,11.78,7,24.5,1.0,0,2,0
409,409,6,4,3,0.09,2,2017,6,0,2,2,1,35.0,19.61,2.7,27.19,9.48,7,24.5,0.0,1,1,0
410,410,7,1,2,0.078,2,2016,1,0,2,2,1,35.0,25.0,3.49,20.94,17.33,7,24.5,0.0,1,1,0
411,411,7,1,3,0.078,2,2017,6,0,2,2,1,42.0,75.68,3.7,26.31,14.99,7,24.5,0.0,1,1,0
412,412,3,4,2,0.087,2,2017,2,0,2,2,2,21.02,35.22,5.31,20.46,19.21,33,115.5,0.0,0,1,1
413,413,3,4,4,0.087,2,2017,3,0,2,1,1,16.18,21.235,0.35,10.85,13.69,33,115.5,0.0,0,2,1
414,414,3,2,3,0.082,2,2016,5,1,1,2,3,4.09,7.25,3.3,24.98,14.45,33,115.5,0.0,0,1,1
415,415,7,1,1,0.078,2,2017,1,0,2,1,1,46.0,3.625,-0.29,12.91,12.21,7,24.5,0.0,1,2,0
416,416,7,1,2,0.078,2,2017,5,1,1,2,3,0.0,0.0,2.74,20.45,17.36,7,24.5,0.0,1,1,0
417,417,7,3,3,0.082,2,2016,2,0,3,2,2,19.0,0.0,2.63,26.62,11.1,7,24.5,0.0,1,1,0
418,418,7,3,3,0.082,2,2017,7,0,2,2,2,23.0,42.86,3.78,22.48,17.28,7,24.5,0.0,1,1,0
419,419,7,3,2,0.082,2,2016,7,0,3,2,2,10.81,55.56,4.76,25.06,15.26,7,24.5,0.0,1,1,0
420,420,7,3,4,0.082,2,2017,6,0,2,1,1,44.69,37.79,0.69,10.07,13.0,7,24.5,1.0,0,2,0
421,421,3,4,3,0.087,2,2017,7,0,2,2,2,19.95,20.02,3.84,21.14,17.91,33,115.5,0.0,0,1,1
422,422,7,3,3,0.082,2,2016,7,0,2,2,2,49.0,4.0,3.57,19.77,19.46,7,24.5,0.0,1,1,0
